Signature ID,Percent Overlap (P905_H_p),adj p-val (P905_H_p),Overlap (P905_H_p),Score (P905_H_p)
KEGG_CALCIUM_SIGNALING_PATHWAY,20.8,0.3301843619,ITPR3|ERBB3|PHKA2|PLCG1|ITPR1|ERBB2|P2RX7|SPHK2|CAMK2G|ATP2B1|CAMK2B|ITPKB|ATP2A2|PRKACA|CAMK2D|PTK2B|PHKA1|VDAC1|ITPR2|SLC25A5|PHKB|VDAC2|EGFR|SLC25A6|ITPKA|ADCY3|PLCB3|MYLK|PLCE1|ATP2B4|F2R|TBXA2R|VDAC3|PLCD3|PRKCA|HRH1|PLCB4,-1.7019000053
KEGG_CELL_ADHESION_MOLECULES_CAMS,8.3,0.9068589162,PVR|CD22|CD276|ITGB1|NEO1|MPZL1|PTPRM|PTPRF|ITGA4|ICAM1|F11R,-0.2648999989
KEGG_CELL_CYCLE,52,0.2381798002,PRKDC|SMC3|ANAPC1|RB1|MCM3|PKMYT1|ATM|CDC25C|CDC26|ABL1|CHEK1|RBL1|SMAD2|MCM2|CDC7|RBL2|ESPL1|CDK2|BUB1|MCM4|CDK1|MCM5|CDC16|SMAD3|FZR1|CREBBP|STAG2|EP300|MAD1L1|ANAPC5|STAG1|MCM6|CDC25B|GSK3B|CDC6|ORC1|ZBTB17|ANAPC2|BUB1B|MCM7|CDK7|DBF4|CCNE1|YWHAG|E2F3|TTK|CDC20|CDKN1B|YWHAZ|ATR|SKP2|CDKN1A|CCNB2|PTTG1|MAD2L1|ORC2|CCNE2|BUB3|TFDP2|SKP1|WEE1|ORC6|E2F1|TFDP1|CDC23,-1.9924000502
KEGG_CHEMOKINE_SIGNALING_PATHWAY,27,0.0079285714,SOS2|STAT2|RAF1|PAK1|SHC1|CHUK|PXN|MAPK1|PTK2|BCAR1|RELA|STAT5B|STAT1|AKT3|MAPK3|NFKB1|ROCK2|SOS1|PRKCD|PARD3|ADCY6|SHC4|ARRB1|PRKACA|IKBKB|TIAM1|PIK3CD|LYN|PTK2B|TIAM2|BRAF|GSK3B|PIK3R2|IKBKG|STAT3|WASL|GNB1|PRKCZ|RAP1A|ADCY3|PLCB3|MAP2K1|GNG12|FOXO3|CSK|RAC1|AKT2|ROCK1|CDC42|PLCB4|PREX1,-5.0213999748
KEGG_CHRONIC_MYELOID_LEUKEMIA,52.1,0.1261005396,SOS2|CBLB|RAF1|RB1|SHC1|CHUK|BAD|MAPK1|RELA|ABL1|STAT5B|CBL|AKT3|MAPK3|NFKB1|SOS1|SMAD3|CTBP2|SHC4|BCR|IKBKB|PIK3CD|BRAF|ARAF|PTPN11|PIK3R2|STAT5A|IKBKG|GAB2|MAP2K2|E2F3|CDKN1B|TGFBR2|RUNX1|CDKN1A|MAP2K1|AKT2|E2F1,-2.609400034
KEGG_COLORECTAL_CANCER,45.2,0.788468798,RAF1|MSH6|BAD|MAPK1|CTNNB1|JUN|APC|SMAD2|MLH1|MAPK9|AKT3|MAPK8|MAPK3|SMAD3|AXIN1|PIK3CD|BRAF|ARAF|GSK3B|PIK3R2|APC2|RALGDS|TGFBR2|MAP2K1|APPL1|TCF7L2|RAC1|AKT2,0.5724999905
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM,35.3,0.9509381707,DNMT1|AHCYL2|LDHB|MAT2A|GOT2|APIP|MAT2B|LDHA|DNMT3A|GOT1|AHCYL1|CBS,-0.1585000008
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,6.8,0.1300923539,PLEKHO2|LTBR|CSF1|BMPR2|IL17RA|IL10RB|TNFRSF10A|NGFR|IFNAR1|RELT|IFNAR2|IL6ST|EGFR|TGFBR2|IL1RAP|TNFRSF21|ACVR2A|ACVR2B,-2.4439001083
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY,27.3,0.0079285714,RIPK1|CASP1|CHUK|ADAR|TBK1|RELA|PYCARD|NFKB1|MAVS|POLR3C|TREX1|IKBKB|IKBKE|IKBKG|POLR3D,4.5293002129
KEGG_DILATED_CARDIOMYOPATHY,17.8,0.0729623138,LMNA|EMD|ACTB|ADCY6|ATP2A2|PRKACA|ITGB5|ITGB1|CACNB3|ITGA4|TPM3|ADCY3|TPM1|ITGB3|DMD|DAG1,2.9091999531
KEGG_DNA_REPLICATION,52.8,0.2811932458,RFC1|POLD3|POLA1|MCM3|POLE|LIG1|MCM2|RPA2|POLD2|MCM4|MCM5|POLA2|RNASEH1|MCM6|MCM7|RPA1|POLE3|RFC3|PRIM2,1.9033000469
KEGG_DORSO_VENTRAL_AXIS_FORMATION,50,0.3095168104,SOS2|MAPK1|SPIRE2|MAPK3|ETS1|SOS1|ETV6|SPIRE1|EGFR|NOTCH2|MAP2K1|CPEB1,-1.7177000046
KEGG_ENDOCYTOSIS,44.2,0.1261005396,CLTA|CBLB|EPS15|LDLRAP1|ARFGAP1|EEA1|SH3KBP1|ERBB3|TRAF6|NEDD4L|VPS37A|USP8|EPN1|TSG101|ASAP1|ARFGAP2|AGAP1|CLTC|CBL|IQSEC2|RABEP1|RAB11FIP5|SMAP2|VPS4B|GIT2|EHD4|ITCH|ARAP3|RAB11FIP1|PARD6B|ASAP2|ARFGAP3|SRC|EHD1|GIT1|RAB11A|CHMP5|ARAP1|PARD3|RAB11FIP3|IQSEC1|RAB11FIP2|ARRB1|ARAP2|DAB2|DNM1L|HSPA8|PIP5K1A|CHMP2B|ASAP3|PIKFYVE|SH3GLB2|PARD6G|RAB4A|RAB11FIP4|DNM1|RUFY1|STAM2|DNAJC6|EGFR|PLD2|EPN2|RAB5C|PRKCZ|ACAP2|PSD3|RAB5A|ACAP3|RAB5B|PDCD6IP|NEDD4|PRKCI|FGFR4|AP2M1|PLD1|F2R|RAB31|CDC42|WWP1|HSPA1L,-2.526599884
KEGG_ENDOMETRIAL_CANCER,53.8,0.546327058,SOS2|RAF1|BAD|MAPK1|CTNNB1|APC|PDPK1|ERBB2|MLH1|ILK|AKT3|MAPK3|SOS1|AXIN1|PIK3CD|BRAF|ARAF|GSK3B|PIK3R2|CTNNA1|APC2|MAP2K2|EGFR|MAP2K1|FOXO3|TCF7L2|AKT2|ELK1,-1.1204999685
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,42.6,0.6528717713,TJP1|MAPK14|PAK1|MAPK12|CHUK|PLCG1|JUN|RELA|ATP6V0A2|MAPK9|MAPK8|NFKB1|SRC|GIT1|IKBKB|PTPRZ1|LYN|PTPN11|IKBKG|ADAM17|MAP2K4|EGFR|ATP6V1A|CSK|ATP6V0D1|RAC1|F11R|CDC42|ADAM10,0.8554000258
KEGG_ERBB_SIGNALING_PATHWAY,58.6,0.0519237516,SOS2|PAK2|CBLB|ERBB3|RAF1|PAK1|SHC1|BAD|PLCG1|MAPK1|PTK2|MAP2K7|JUN|NCK1|ABL1|STAT5B|ERBB2|CBL|ABL2|MAPK9|PAK4|AKT3|MAPK8|MAPK3|GAB1|CAMK2G|SOS1|EIF4EBP1|CAMK2B|SRC|MTOR|SHC4|CAMK2D|PIK3CD|BRAF|ARAF|GSK3B|PIK3R2|STAT5A|RPS6KB1|MAP2K2|MAP2K4|EGFR|PAK6|CDKN1B|NCK2|CDKN1A|MAP2K1|AKT2|ELK1|PRKCA,-3.0106999874
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,36.7,0.8897524058,SOS2|MAPK14|RAF1|MAPK12|PLCG1|MAPK1|MAP2K7|PLA2G4A|PDPK1|MAPK9|AKT3|MAPK8|MAPK3|SOS1|PRKCD|MAP2K3|PRKCE|PIK3CD|LYN|PIK3R2|GAB2|MAP2K2|MAP2K4|LCP2|MAP2K1|RAC1|AKT2|FYN|PRKCA,-0.329400003
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,45.8,0.3678367695,MARCKSL1|VASP|RAF1|PAK1|MARCKS|LIMK1|AMPH|ASAP1|PLCG1|MAPK1|MYO10|PLA2G4A|ARPC1B|AKT3|SPHK2|CFL1|MAPK3|WASF2|PRKCD|ASAP2|PRKCE|PIK3CD|LYN|DNM1L|PIP5K1A|PIK3R2|ASAP3|PIKFYVE|GAB2|RPS6KB1|ARPC2|DNM1|PLD2|LIMK2|WASL|MAP2K1|ARPC5|WASF1|RAC1|AKT2|PLD1|CDC42|ARPC5L|PRKCA,-1.5571000576
KEGG_FOCAL_ADHESION,36.2,0.3292372881,SOS2|PAK2|FLNA|PPP1R12A|VASP|ARHGAP5|FLNB|RAF1|PAK1|SHC1|ZYX|BAD|ACTB|PXN|MAPK1|PTK2|CTNNB1|JUN|BCAR1|PDPK1|RAPGEF1|ERBB2|ILK|MAPK9|PAK4|AKT3|MAPK8|MAPK3|TLN1|DOCK1|ARHGAP35|ROCK2|VCL|SOS1|FLNC|CAV2|PPP1CA|SRC|SHC4|TLN2|PIK3CD|ITGB5|BRAF|ITGB1|ACTN4|GSK3B|PIK3R2|PARVA|PPP1CB|PARVB|DIAPH1|EGFR|PAK6|ITGA4|RAP1A|ITGB3|MAP2K1|MYLK|ACTN1|PPP1CC|RAC1|AKT2|ELK1|FYN|ROCK1|CDC42|TNC|ACTN2|CAV1|CAPN2|PRKCA|MYL9,-1.7429000139
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,29.4,0.1261005396,PFKFB3|PMM1|PFKFB2|ALDOA|ALDOC|MTMR6|PFKM|TPI1|PFKP|MTMR2,2.5016000271
KEGG_GAP_JUNCTION,32.2,0.7128859613,ITPR3|SOS2|TJP1|RAF1|TUBB|MAPK1|ITPR1|MAPK3|CDK1|SOS1|TUBA1C|SRC|ADCY6|MAPK7|PRKACA|ITPR2|MAP2K2|CSNK1D|MAP3K2|EGFR|TUBB4B|ADCY3|PLCB3|MAP2K1|PRKG2|TUBB3|PRKCA|PLCB4|TUBA4A,-0.6840999722
KEGG_GLIOMA,40,0.0766045549,SOS2|RAF1|RB1|SHC1|PLCG1|MAPK1|AKT3|MAPK3|CAMK2G|SOS1|CAMK2B|MTOR|SHC4|CAMK2D|PIK3CD|BRAF|ARAF|PIK3R2|MAP2K2|EGFR|E2F3|CDKN1A|MAP2K1|AKT2|E2F1|PRKCA,-3.0748999119
KEGG_GLUTATHIONE_METABOLISM,22,0.1150949574,RRM1|RRM2|GGCT|PGD|GGT7|GCLC|GPX1|GSTO1|GSS|GSR|LAP3,-2.5780000687
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,18.2,1,PCYT2|PTDSS1|PLA2G4A|PCYT1A|PTDSS2|CDS2|MBOAT2|DGKD|PLD2|LPCAT2|DGKZ|DGKQ|DGKH|PLD1,0.0068000001
KEGG_GLYCOLYSIS_GLUCONEOGENESIS,30.6,0.0784742195,PGK1|PDHA1|GPI|ENO1|ACSS2|ALDOA|ALDOC|LDHB|PGM1|LDHA|PGAM1|PGM2|PFKM|TPI1|GAPDH|ENO2|AKR1A1|PFKP|PCK2,-3.0172998905
KEGG_GNRH_SIGNALING_PATHWAY,40.6,0.6990238856,ITPR3|SOS2|MAPK14|MAP3K1|RAF1|MAPK12|MAPK1|MAP2K7|PLA2G4A|JUN|ITPR1|MAP3K4|MAPK9|MAPK8|MAPK3|CAMK2G|SOS1|PRKCD|MAP2K3|CAMK2B|SRC|MAP3K3|ADCY6|MAPK7|PRKACA|CAMK2D|PTK2B|ITPR2|MAP2K2|MAP3K2|MAP2K4|EGFR|PLD2|ADCY3|PLCB3|MAP2K1|ELK1|PLD1|CDC42|PRKCA|PLCB4,-0.7917000055
KEGG_HEDGEHOG_SIGNALING_PATHWAY,19.6,0.7892047598,CSNK1A1|SUFU|GLI2|CSNK1G3|PRKACA|RAB23|GSK3B|CSNK1D|GLI3|CSNK1E|LRP2,0.6076999903
KEGG_HOMOLOGOUS_RECOMBINATION,42.9,0.4218804818,NBN|POLD3|EME1|RAD52|RPA2|POLD2|MUS81|BLM|BRCA2|RPA1|RAD51C|RAD50,1.4340000153
KEGG_HUNTINGTONS_DISEASE,15.9,0.021978022,CLTA|HTT|SIN3A|ITPR1|CLTC|REST|DCTN4|CREBBP|EP300|POLR2C|TAF4B|NDUFV3|NRF1|VDAC1|DCTN2|SLC25A5|VDAC2|UQCRFS1|RCOR1|SLC25A6|DCTN1|GPX1|CREB3L2|PLCB3|POLR2A|AP2M1|VDAC3|PLCB4|UQCRC1,-3.4075000286
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,20.5,0.2073713067,LMNA|EMD|ACTB|PRKAB2|PRKAB1|ATP2A2|ITGB5|ITGB1|PRKAG2|CACNB3|ITGA4|TPM3|TPM1|ITGB3|DMD|DAG1|PRKAA1,2.1291000843
KEGG_INOSITOL_PHOSPHATE_METABOLISM,44.4,0.0079285714,PI4KB|ITPK1|PLCG1|PIK3C2A|PI4KA|ITPKB|INPPL1|SYNJ1|PIK3CD|PIP5K1A|PIKFYVE|INPP4B|PIK3C2B|INPP4A|TPI1|SYNJ2|ITPKA|PLCB3|INPP5E|IMPA1|PLCE1|ISYNA1|PLCD3|PLCB4,-5.2385001183
KEGG_INSULIN_SIGNALING_PATHWAY,53.3,0.0622175512,FASN|SOS2|CBLB|ACACA|RAF1|PTPN1|MKNK1|PHKA2|SHC1|TSC2|BAD|MAPK1|PDE3B|IRS2|PDPK1|PRKAR2A|RAPGEF1|CBL|TRIP10|MAPK9|PRKAR1A|TSC1|PRKAB2|AKT3|MAPK8|MAPK3|PYGB|SORBS1|SOS1|PRKAR1B|EIF4EBP1|PPP1R3D|PPP1CA|PRKAB1|IRS1|MTOR|MKNK2|FLOT1|SHC4|GYS1|RPTOR|PRKACA|IKBKB|PIK3CD|BRAF|ARAF|GSK3B|PIK3R2|PHKA1|LIPE|RPS6KB1|PPP1CB|FOXO1|MAP2K2|PHKB|RHOQ|PRKAG2|PTPRF|PYGL|PRKCZ|PRKAR2B|PCK2|FLOT2|MAP2K1|PPP1CC|RPS6|AKT2|ELK1|PRKCI|EIF4E2|PRKAA1|EXOC7|SH2B2,-2.8513000011
KEGG_JAK_STAT_SIGNALING_PATHWAY,18.7,0.5587918015,SOS2|CBLB|STAT2|TYK2|STAT5B|CBL|STAT1|AKT3|SPRED2|SPRED1|SOS1|CREBBP|SPRY1|EP300|PIK3CD|IL10RB|PTPN11|PIK3R2|STAT5A|IFNAR1|SPRY2|STAM2|IFNAR2|IL6ST|STAT3|PIAS2|PIAS1|SPRY4|AKT2,-1.1055999994
KEGG_LEISHMANIA_INFECTION,25,0.0220139819,MARCKSL1|MAPK14|TRAF6|TAB2|MAPK12|MAP3K7|MAPK1|JUN|RELA|STAT1|IRAK1|MAPK3|NFKB1|TAB1|ITGB1|ITGA4|ELK1|MYD88,3.6533000469
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,29.3,0.2344382517,VASP|MAPK14|ARHGAP5|MAPK12|ACTB|PLCG1|PXN|PTK2|CTNNB1|BCAR1|MSN|ARHGAP35|SIPA1|ROCK2|VCL|CTNND1|PIK3CD|PTK2B|ITGB1|ACTN4|PTPN11|PIK3R2|CTNNA1|ITGA4|ICAM1|RAP1A|ACTN1|RAC1|F11R|ROCK1|CDC42|ACTN2|PRKCA|MYL9,-1.9880000353
KEGG_LONG_TERM_DEPRESSION,24.3,0.3095168104,ITPR3|RAF1|MAPK1|PLA2G4A|ITPR1|MAPK3|LYN|BRAF|ARAF|ITPR2|MAP2K2|PLCB3|MAP2K1|PRKG2|PPP2CB|PRKCA|PLCB4,-1.7755999565
KEGG_LONG_TERM_POTENTIATION,37.1,0.4429922771,ITPR3|PPP1R12A|RPS6KA3|RAF1|MAPK1|ITPR1|RPS6KA1|MAPK3|CAMK2G|PPP1CA|CAMK2B|CREBBP|EP300|PRKACA|CAMK2D|BRAF|ARAF|PPP1CB|ITPR2|MAP2K2|RAP1A|PLCB3|MAP2K1|PPP1CC|PRKCA|PLCB4,-1.3933000565
KEGG_LYSINE_DEGRADATION,36.4,0.5940104971,AASDHPPT|SETMAR|AASDH|ASH1L|EHMT2|DOT1L|NSD1|SETD1B|SETD2|EHMT1|EHHADH|SETDB1|SETD1A|HADHA|SUV39H1|SUV39H2,0.9449999928
KEGG_LYSOSOME,15.7,0.0766640767,CLTA|GGA2|AP3D1|IGF2R|CLTC|ATP6V0A2|AP3B2|CLN3|MCOLN1|HGSNAT|AP3B1|SLC17A5|SORT1|AP3M1|AP1M1|GGA3|AP3S1|ATP6V0D1|GNPTAB,2.9207000732
KEGG_MAPK_SIGNALING_PATHWAY,33.3,0.9187758067,HSPB1|SOS2|PAK2|FLNA|TAOK2|RPS6KA3|STMN1|MAPK14|MAP3K1|RPS6KA5|TRAF6|FLNB|RAF1|STK4|PAK1|TAB2|NF1|MAPK12|MKNK1|CHUK|NFATC2|MAP3K7|JUND|ELK4|NFKB2|MAPK1|MAP2K7|PLA2G4A|ATF2|JUN|DAXX|RELA|MAP3K4|TAOK1|STK3|MAPK9|AKT3|MAP3K11|MAPK8|RPS6KA1|MAPK3|NFKB1|SOS1|FLNC|MAP2K3|NLK|TAB1|MAP3K3|MAPK7|MKNK2|MEF2C|RAPGEF2|MAP4K4|ARRB1|PRKACA|IKBKB|MAPKAPK5|BRAF|HSPA8|CDC25B|MAP4K3|IKBKG|RPS6KA4|DUSP16|SRF|MAP3K12|RRAS2|MAP2K2|MAP3K2|NR4A1|MAP2K4|DUSP6|EGFR|CACNB3|TGFBR2|RELB|RAP1A|DUSP9|MAPK8IP3|MAP2K1|GNG12|RAC1|AKT2|ELK1|FGFR4|MAP4K2|CDC42|PRKCA|HSPA1L,0.182099998
KEGG_MELANOGENESIS,21.8,0.1191946309,RAF1|MAPK1|CTNNB1|MAPK3|CAMK2G|CAMK2B|CREBBP|EP300|ADCY6|MITF|PRKACA|CAMK2D|GSK3B|MAP2K2|CREB3L2|ADCY3|PLCB3|MAP2K1|FZD6|TCF7L2|PRKCA|PLCB4,-2.5257999897
KEGG_MELANOMA,25.4,0.1068270677,RAF1|RB1|BAD|MAPK1|AKT3|MAPK3|MITF|PIK3CD|BRAF|ARAF|PIK3R2|MAP2K2|EGFR|E2F3|CDKN1A|MAP2K1|AKT2|E2F1,-2.7813999653
KEGG_MISMATCH_REPAIR,47.8,0.0300527955,PMS2|RFC1|POLD3|MSH6|MLH1|LIG1|RPA2|POLD2|RPA1|RFC3|EXO1,3.4888999462
KEGG_MTOR_SIGNALING_PATHWAY,46.2,0.4913774988,EIF4B|RPS6KA3|RICTOR|TSC2|MAPK1|PDPK1|TSC1|AKT3|RPS6KA1|MAPK3|STK11|EIF4EBP1|MTOR|RPTOR|PIK3CD|ULK1|BRAF|PIK3R2|RPS6KB1|ULK2|RPS6|AKT2|EIF4E2|PRKAA1,-1.2930999994
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,23.4,0.4802758341,SOS2|RAF1|PAK1|SHC1|NFATC2|SH3BP2|PLCG1|MAPK1|MAPK3|SOS1|NFATC3|SHC4|PIK3CD|PTK2B|NFAT5|BRAF|ARAF|PTPN11|PIK3R2|TNFRSF10A|NFATC1|IFNAR1|MAP2K2|LCK|LCP2|IFNAR2|ICAM1|MICB|MAP2K1|RAC1|FYN|PRKCA,-1.2791999578
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,52.4,0.1902003182,SOS2|RPS6KA3|MAPK14|MAP3K1|RPS6KA5|TRAF6|RAF1|MAPK12|SHC1|BAD|PLCG1|MAPK1|MAP2K7|ARHGDIA|RIPK2|IRS2|JUN|RELA|PDPK1|ABL1|RAPGEF1|IRAK1|MAPK9|SH2B3|AKT3|MAPK8|RPS6KA1|MAPK3|NFKB1|GAB1|CAMK2G|PSEN1|SOS1|PRKCD|CAMK2B|IRS1|MAP3K3|MAPK7|SHC4|IKBKB|CAMK2D|PIK3CD|BRAF|PTPN11|GSK3B|PIK3R2|RPS6KA4|NGFR|MAP2K2|SORT1|YWHAG|SH2B1|FRS2|YWHAZ|RAP1A|KIDINS220|MAP2K1|FOXO3|CSK|RAC1|AKT2|TP73|MAGED1|CDC42|SH2B2|NFKBIE,-2.2428998947
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,38.7,0.0079285714,CASP1|HSP90AA1|TAB3|MAPK14|TRAF6|SUGT1|TAB2|MAPK12|CHUK|MAP3K7|MAPK1|HSP90AB1|RIPK2|RELA|PYCARD|MAPK9|MAPK8|MAPK3|NFKB1|TAB1|TRIP6|IKBKB|IKBKG|TNFAIP3,7.0608000755
KEGG_NON_SMALL_CELL_LUNG_CANCER,50,0.1075353456,SOS2|RAF1|STK4|RB1|BAD|PLCG1|MAPK1|PDPK1|ERBB2|AKT3|MAPK3|SOS1|RXRA|RXRG|PIK3CD|BRAF|ARAF|PIK3R2|MAP2K2|RASSF1|EGFR|E2F3|MAP2K1|FOXO3|AKT2|E2F1|PRKCA,-2.7683000565
KEGG_NOTCH_SIGNALING_PATHWAY,40.4,0.5081083264,NUMBL|NCOR2|SNW1|MAML3|PSEN2|PSEN1|DTX3L|CTBP2|CREBBP|EP300|MAML2|ADAM17|NUMB|APH1A|MAML1|NOTCH2|DLL3|KAT2B|DTX2,-1.2031999826
KEGG_NUCLEOTIDE_EXCISION_REPAIR,50,0.021978022,RFC1|XPC|POLD3|CUL4A|POLE|CUL4B|LIG1|RPA2|POLD2|RAD23B|RAD23A|ERCC6|ERCC3|CDK7|MNAT1|RPA1|DDB1|CETN2|DDB2|ERCC5|POLE3|RFC3,3.5592999458
KEGG_OOCYTE_MEIOSIS,42.5,0.5674482094,ITPR3|SMC3|RPS6KA3|ANAPC1|MAPK12|PPP2R5D|SLK|PKMYT1|MAPK1|CDC25C|ITPR1|CDC26|ESPL1|CDK2|BUB1|RPS6KA1|MAPK3|CDK1|CAMK2G|STAG3|CDC16|PPP1CA|CAMK2B|ADCY6|ANAPC5|PRKACA|CAMK2D|ANAPC2|PPP1CB|ITPR2|PPP2R5A|CCNE1|YWHAG|CDC20|YWHAZ|ADCY3|CCNB2|PTTG1|MAD2L1|MAP2K1|PPP1CC|CCNE2|PPP2CB|PPP2R5E|SKP1|PPP2R5C|CPEB1|CDC23,1.0429999828
